sentenca,ambiente,bebida,comida,geral,localização,outros,preço,serviço
"tivemo no domingo em um almoço de família e como sempr a melhor carn de sol , preço em conta e o melhor atendimento do início ao fim .",0,0,1,0,0,0,1,1
se o intuito é comer uma bela carn essa churrascaria é uma boa pedida .,0,0,1,0,0,0,0,0
"o grand sucesso do barollo é a associação de um menu bom , preço justo , ambient agradabilíssimo com atendimento muito bom .",1,0,1,0,0,0,1,1
"ótimo restaurant , bom atendimento e preço acessível .",0,0,0,1,0,0,1,1
é uma ótima opção para quem realment sabe apreciar a culinária paraens .,0,0,1,0,0,0,0,0
"phelip atendimento eficient , lugar agradável , bem alegr e aconchegante.comida divina.supe recomendo",1,0,1,1,0,0,0,1
excelent atendimento do sr viníciu ! ! !,0,0,0,0,0,0,0,1
excelent restaurant,0,0,0,1,0,0,0,0
"momento único com uma boa companhia , inesquecível .",0,0,0,1,0,0,0,0
generosa e gostosa porção de pastéi de queijo e música so vivo de qualidad .,1,0,1,0,0,0,0,0
"não deix de provar o hambúrguer de tambaqui , o buruti real e os milk shake .",0,1,1,0,0,0,0,0
"a comida é muito boa , atendimento muito bom e local muito bem decorado , com bom gosto .",1,0,1,0,0,0,0,1
"ótima pizza italiana , lugar agradável .",0,0,1,1,0,0,0,0
"comida balanceada e ótimo preço , sobremesa deliciosa",0,0,1,0,0,0,1,0
"um ótimo restaurant , ar condicionado , atendimento top .",1,0,0,1,0,0,0,1
"a primeira vez que fui ao banzeiro , buscava um local que oferecess a culinária local , poi uma prima carioca estava de passagem pela cidad e nada como um bom peix para acompanhar uma conversa gostosa .",0,0,1,0,0,0,0,0
"muito bom local para curtir uma tradicion refeição tipo americana , com hamburgu , hot dog e costelinha de porco .",0,0,1,0,0,0,0,0
"já fui vária veze e sempr fico feliz e satisfeita com tudo , atendimento cordial , comida muito boa e bem servida , uma variedad incrível pra vc escolh .",0,0,1,0,0,0,0,1
cristiano brito o melhor ! ! ! ! !,0,0,0,0,0,1,0,0
ele têm um sistema de café e leit em garrafa que sai a um preço único independent do consumo .,0,0,0,0,0,1,0,0
experiência incrível para um ótimo final de tard .,0,0,0,1,0,0,0,0
"ótimo custo-benefício , atendimento tá de parabén , ambient bem agradável .",1,0,0,0,0,0,1,1
"o cardápio contempla carn , peix , frango , camarão , lagosta em formato individuai e para até 3 ou 4 pessoa : a maioria saborosíssimo ! !",0,0,1,0,0,0,0,0
"para quem curti aquela picanha no ponto , e um otimo lugar alem de ser um ambient familiar e climatizado , um otimo atendimento e um custo bem acessivo que dar para levar toda a familia ...",1,0,1,1,0,0,1,1
"lugar bacana , com comida bastant saborosa , principalment os peix .",0,0,1,1,0,0,0,0
"lugar muito agradável , diferent do outro flutuant da cidad o abaré é bem familiar , musica boa , comida excelent .",1,0,1,1,0,0,0,0
essa é uma boa opção de restaurant region de rede .,0,0,0,1,0,0,0,0
bom local para passear com a família .,0,0,0,1,0,0,0,0
ao lado do teatro amazona que emoldura produto de qualidad e bom preparo .,1,0,1,0,0,0,0,0
ótimo lugar para encontrar os amigo,0,0,0,1,0,0,0,0
"culinária impecável , ambient sofisticado , atendimento muito bom .",1,0,1,0,0,0,0,1
ess restaurant é e sempr foi uma ótima opção para se comer uma ótima carn de sol .,0,0,1,0,0,0,0,0
o preço pouco alto ma vale a pena a experiência .,0,0,0,1,0,0,1,0
custo incompatível com os serviço e refeição oferecido .,0,0,1,0,0,0,1,1
"pastelaria com o melhor custo benefício no rodízio , com pizza doce e salgada , pastéi super gostoso e as massa que você realment sent o sabor e encontra camarão dentro de verdad ( no demai só sinto a essência do camarão ) .",0,0,1,0,0,0,1,0
sem dúvida a melhor churrascaria de manau ?,0,0,0,1,0,0,0,0
"ambient agradável , atendimento excelent e a comida maravilhosa sem contar com a paisagem que é linda .",1,0,1,0,0,0,0,1
atendimento excepcion .,0,0,0,0,0,0,0,1
apresenta um bom espaço .,1,0,0,0,0,0,0,0
"por ser um ótimo local é comum que lá pela 19:30h ou 20h você já encontr muita gent por lá , sendo assim eu recomendo ir cedo para não ter que esperar na fila .",0,0,0,1,0,0,0,0
"ambient agradável e comida deliciosa , ma quanto ao espaço infantil , sugiro ter mai monitora , principalment em dia de mai movimento .",1,0,1,0,0,0,0,1
"ambient muito agradável , cardápio diversificado com açaí e muito prato da culinária region .. experimentei o pato no tucupi , muito bom !",1,0,1,0,0,0,0,0
"ótimo restaurant , um do melhor sushi de manau .",0,0,1,1,0,0,0,0
"vá com calma e não se estress , será uma boa experiência , as pizza são boa !",0,0,1,1,0,0,0,0
"estiv em fevereiro de 2020 , experimentei o serviço de lanch da tard com buffet livr r $ 25,00 por pessoa , incluindo bebida , sanduích e tapioca .",0,0,0,0,0,1,0,0
a companhia do amigo em um ambient confortável,1,0,0,0,0,0,0,0
atendimento ótimo carn perfeita .,0,0,1,0,0,0,0,1
o restaurant tem uma ótima localização com estacionamento amplo .,0,0,0,0,1,0,0,0
comemo um peix a moda coco bambu e um vinho pé tinto tudo pé tinto .,0,1,1,0,0,0,0,0
atendimento e comida excelent,0,0,1,0,0,0,0,1
"hambúrguer com o preço médio de r $ 15 , servem bem uma pessoa .",0,0,1,0,0,0,0,0
"logo que sentamo fomo servido com um delicioso caldo de peix como aperitivo , uma delícia .",0,0,1,0,0,0,0,0
"lugar muito bonito e acolhedor , comida de excelent qualidad , preço bom eu super recomendo , atendimento de primeira",1,0,1,0,0,0,1,1
la tem boa opção de comida ma evito ao maximo em ir .,0,0,1,1,0,0,0,0
atendimento incrível da natasha e o lugar maravilhoso .,0,0,0,1,0,0,0,1
"comida region da melhora qualidad , prato requintado .",0,0,1,0,0,0,0,0
a melhor pizza que ja comi no mundo,0,0,1,0,0,0,0,0
excelent bar ... bem decorado ... cerveja super gelada .. som ao vivo ... fica lotado as sexta quando visitei .,1,1,0,0,0,0,0,0
ambient agradável e pessoal atencioso .,1,0,0,0,0,0,0,1
"um renomado restaurant , muito prestigiado pela alta gastronomia , um ambient muito bonito , e atendimento eficient , porém não tive um almoço bom , pedi um ravióli e foi uma péssima escolha , o molho estava ácido , e não veio bem servido , apesar de ser muito elogiado não tive ... mai",1,0,1,1,0,0,0,1
"minha noiva e eu somo client fiéi , ma ant de falar o que é bom , ressalto o único defeito da casa : a demora na entrega da conta que já demor 15 minuto ( uma única vez dentr vária ) .",0,0,0,0,0,0,0,1
"um do melhor restaurant de manau , um bom atendimento , recepção maravilhosa , comida de boa qualidad , ambient sofisticado e bem organizado , um ótimo restaurant para a família , fui atendida pelo pedro jack",1,0,1,1,0,0,0,1
"bolinho de bacalhau de entrada , como sugestão princip o bacalhau à telha ( o prato de 2 pessoa vem bem servido - r $ 270 ) e pastéi de belém como sobremesa ! ! !",0,0,1,0,0,0,0,0
"comida cara e ruim , serviu coxão duro como picanha , insatisfação total .",0,0,1,0,0,0,1,0
"péssima experiência , buffet pobr , carn dura , pouca guarniçõ , não recomendo , além disso , preço caro , pelo custo x benefício !",0,0,1,1,0,0,1,0
ótimo atendimento,0,0,0,0,0,0,0,1
local moderno e aconchegant .,1,0,0,1,0,0,0,0
ambient agradável .,1,0,0,0,0,0,0,0
café region maravilhoso .,0,1,0,0,0,0,0,0
ótimo lugar pra estar com a família,0,0,0,1,0,0,0,0
"o restaurant é um casarão antigo da época da borracha , tem em sua culinária region seu maior trunfo .",0,0,1,0,0,0,0,0
"ótima opção pra fazer uma refeição entr amigo , poi tem excelent preço no rodízio , fomo muito bem atendido , acarn é de primeira qualidad , muito gostosa , excelent lugar",0,0,1,1,0,0,1,1
o único ponto negativo é a demora no atendimento .,0,0,0,0,0,0,0,1
"comi 3 prato diferent em ocasiõ diferent e sempr muito bem servido , com um cozimento impecável e um ótimo serviço , os preço são muito bon !",0,0,1,0,0,0,1,1
"muito boa cozinha , bacalhau no ponto certo de cozimento e dessalgado na maneira correta , ressaltando paladar do peix .",0,0,1,0,0,0,0,0
"muito origin , comida saborosa , variada opçõ , açaí origin , linguiça paraens , arroz paraens tudo com sabor incrível .",0,0,1,0,0,0,0,0
"gostamo muito , comida muito saborosa , ambient ótimo para almoçar com os colega de trabalho , excelent atendimento do phelip , muito educado e atencioso .",1,0,1,0,0,0,0,1
excelent lugar para saborear as delícia que só no coco bambu tem .,0,0,1,0,0,0,0,0
"excelent experiência no restaurant coco bambu manau , comida excelent , garçon veniciu muito prestativo , e som ao vivo de muita qualidad .",1,0,1,1,0,0,0,1
"ao chegar , já fui recebida com um delicioso caldo de tambaqui e dali por diant tive uma experiência fantástica com a culinária amazonens .",0,0,1,0,0,0,0,0
"comida com paladar médio , nada demai e sugiro que não vá com fome , poi a comida demora pra chegar e o prato é super mal servido !",0,0,1,0,0,0,0,1
"meu lugar favorito para comida japonesa , harumaki de camarão e cream chees é perfeito , o melhor que já comi .",0,0,1,0,0,0,0,0
"ótimo ambient , com um bar para você esperar sua companhia , com uma boa carta de bebida , a comida é excelent e o atendimento é bom , porém os preço são um pouco elevado , ma vale a pena uma visita ao local .",1,1,1,0,0,0,1,1
"o espaço físico tbm tá cada dia melhor , pertinho da natureza , dá pra fazer bela foto tbm",1,0,0,0,0,0,0,0
"prato bem servido , para dua ou trê pessoa fácil .",0,0,1,0,0,0,0,0
"local amplo , confortável .",1,0,0,0,0,0,0,0
muita variedad e custo benefício excelent .,0,0,1,0,0,0,1,0
"um excelent restaurant , estão todo de parabén .",0,0,0,1,0,0,0,0
"excelent lugar para tomar um bom café , comer deliciosa torta , lugar aconchegant e propício para se reunir com a família .",1,1,1,0,0,0,0,0
"comida fria , o preço ate que não é ruim !",0,0,1,0,0,0,1,0
boa carta de vinho .,0,1,0,0,0,0,0,0
"excelent local , ambient tranquilo e familiar .",1,0,0,1,0,0,0,0
"bar animado , sempr gostoso estar aqui masss o banheiro é podr .",1,0,0,1,0,0,0,0
peix maravilhoso .,0,0,1,0,0,0,0,0
"costeleta de tambaqui com farofa de do uarini e baião de não foi delicioso , bem como o filé grelhado com arroz negro e o filé em crosta de castanha .",0,0,1,0,0,0,0,0
excelent opção para lanch ou rodízio de sopa em manau .,0,0,1,0,0,0,0,0
"local agradável , o som é extremament alto e não permit conversar , as nossa primeira experiência com a comida foram excelent porém ultimament a qualidad está a desejar .",1,0,1,1,0,0,0,0
atendimento bom uma boa comida e plugar bastant arejado preço justo voltarei com certeza .,1,0,1,0,0,0,1,1
"ambient agradável , rodízio muito bom .",1,0,1,0,0,0,0,0
minha esposa e eu tivemo jantar no banzerio em junho passado .,0,0,0,0,0,1,0,0
agora com nova instalação na max teixeira com amplo conhecimento e uma comida boa !,0,0,1,0,0,0,0,0
"lugar agradável , familiar e delicioso .",0,0,1,1,0,0,0,0
precisa de uma ótima manutenção poi acho que já está bem gasta ... o demai está perfeito .,1,0,0,1,0,0,0,0
ambient limpo e com todo os procedimento contra covid .,1,0,0,0,0,0,0,0
"lugar maravilhoso , comida incrível .",0,0,1,1,0,0,0,0
bom lugar para curtir uma pizza,0,0,1,0,0,0,0,0
ótimo restaurant !,0,0,0,1,0,0,0,0
"comida diversificada , atendimento muito bom e agilidad na elaboração do prato .",0,0,1,0,0,0,0,1
ótimo lugar de entretenimento .... recomendo,0,0,0,1,0,0,0,0
"ótimo café , achei o preço um pouco elevado , ma o ambient é realment muito bacana .",1,1,0,0,0,0,1,0
de long o melhor restaurant que fomo em manau .,0,0,0,1,0,0,0,0
preço acessível .,0,0,0,0,0,0,1,0
experiência única e não sei se encontrarei um local nest paí com qualidad superior .,0,0,0,1,0,0,0,0
"gastronomia otima , de entrada comemo bolinho de bacalhau e de prato princip pirarucu amazonico , estava otimo ! ! !",0,0,1,0,0,0,0,0
"por exemplo : banheiro insuficient , e precário ; precisa melhorar a limpeza do ambient , afin é um local que serv alimento ; um fraldário mai respeitoso às criança poi o público é grand .",1,0,0,0,0,0,0,0
"logo q chegou em manau o custo benefício era muito bom pro consumidor ma com a explosão gastronômica em manau de vário tipo de comida , o china in box acab subindo muito seu valor .",0,0,0,0,0,0,1,0
qualidad da carn de sol excelent como sempr .,0,0,1,0,0,0,0,0
"atendent super atencioso , ambient familiar , aconchegant que oferec ao mesmo tempo lugar tranquilo para banho , stand up paddl e o melhor da cozinha region ( cardápio delicioso de muito bom gosto ) , incluindo comida vegetariana .",1,0,1,0,0,0,0,1
se gosta de experimentar drink diferent e muito bem feito ess é o lugar .,0,1,0,0,0,0,0,0
preço justo .,0,0,0,0,0,0,1,0
lugar agradável e de um sabor inesquecível,0,0,1,1,0,0,0,0
destaco o rápido atendimento .,0,0,0,0,0,0,0,1
restaurant tradicion .,0,0,0,1,0,0,0,0
lugar agradável atendimento não é muito bom por algun garçon do segundo piso voltaria pela pizza,0,0,1,1,0,0,0,1
"bem localizado e sempr cheio , sinal que é um bom restaurant , est recinto é uma boa pedida para apreciar a culinària local .",0,0,1,1,1,0,0,0
"vim para um aniversário e estava tudo maravilhoso , carn deliciosa e no ponto certo , além do atendimento excelent do rolann",0,0,1,1,0,0,0,1
lugar agradável e ótimo atendimento o garçom márcio foi muito atencioso .,0,0,0,1,0,0,0,1
"lugar bom , boa escolha de banda !",1,0,0,1,0,0,0,0
comida maravilhosa e excelent atendimento .,0,0,1,0,0,0,0,1
ambient maravilhoso ! ! ! !,1,0,0,0,0,0,0,0
"o salão é amplo , bonito e é ótimo p/ grupo grand .",1,0,0,0,0,0,0,0
"ambient amplo e confortavel , indico a do amazona shop e a do mileniun shop que ja é um local mai tranquilo para tanto no almoço quanto no jantar .",1,0,0,0,1,0,0,0
"um local bem alternativo , o atendimento é ótimo , a decoração super underground e o melhor a trilha sonora do ambient .",1,0,0,0,0,0,0,1
"jantar maravilhoso , comida deliciosa , uma tortinha de limao muito boa ! atendimento sem igual do garçon izaquiel , muito educado e cordial .",0,0,1,0,0,0,0,1
"a seleção do cardápio e perfeita , o garçom era um pouco confuso , ma não por falta de atenção , ao contrario , a vontad de ser atencioso demai , acab truncando a comunicação , era venezuelano .",0,0,1,0,0,0,0,1
ótimo lugar pra comer uma caldeira espetacular e tomar uma cerveja com os amigo .,0,1,1,0,0,0,0,0
local agradável e comida deliciosa .,0,0,1,1,0,0,0,0
café bom com preço bom bem diversificado,0,1,0,0,0,0,1,0
"comida possui ótima qualidad , durant a semana o custo benefício é muito bom !",0,0,1,0,0,0,1,0
"pizza boa só que dp de um tempo pararam de servi a nossa messa , tirando é uma excelent pizzaria .",0,0,1,1,0,0,0,1
atendimento muito bom .,0,0,0,0,0,0,0,1
melhor restaurant de manau .,0,0,0,1,0,0,0,0
ótimo local pra se comemorar uma data tão especi .,0,0,0,1,0,0,0,0
"fui com minha família e adorei todinho complexo de restaurant , bare e chopp ond se localiza o muy gringo.sup aprovado e indicado , preço justo , atendimento foi um pouco lento no dia que fui , ma deu tudo certo no final .",0,1,0,0,0,0,1,1
"a pizza é maravilhosa , o lugar aconchegant , com um play para criança brincarem ? ? ?",1,0,1,0,0,0,0,0
acho que os peix de água doce tem um sabor muito fort de que pessoalment não me agrada muito .,0,0,1,0,0,0,0,0
"o rodízio é fraco , a qualidad da carn não é da melhor e o salad bar é fraquíssimo .... mai",0,0,1,0,0,0,0,0
"restaurant maravilhoso , mantendo a linha da rede .",0,0,0,1,0,0,0,0
"carn maravilhosa , custo benefício , atendimento de primeira , ambient agradável , música ambient sensacion",1,0,1,0,0,0,1,1
"comida local de qualidad , em ambient descontraido em frent ao teatro amazona .",1,0,1,0,0,0,0,0
"se o que se quer é comer um cevich est é o local correto pra se visitar , tanto no almoço como no jantar .",0,0,1,0,0,0,0,0
"comida boa e no preço top , muita opçõ no cardápio , atendent super rápido e solícito .",0,0,1,0,0,0,1,1
"muito bom , boa música e comida de excelent qualidad !",1,0,1,0,0,0,0,0
opçao segura para quem tem pouco dia na capit amazonens e quer levar boa lembrança culinária da cidad .,0,0,0,1,0,0,0,0
"atendimento da julian yolanda muito bom , prato muito bem servido .",0,0,1,0,0,0,0,1
"o choupana é um do melhor restaurant em manau , com ambient , atendimento e música excelent .",1,0,0,1,0,0,0,1
tem que preencher um pequeno cadastro para entrar .,0,0,0,0,0,1,0,0
"gostei da ideia do buffet livr com porção de carn individu , uma boa porção é muito gostosa .",0,0,1,0,0,0,0,0
especialista em carn de sol o restaurant oferec ótima combinaçõ de prato e lugar muito agradável !,0,0,1,1,0,0,0,0
uma ótima opção para conhec um pouco de manau ... restaurant flutuant no rio negro com estrutura de lazer e ambient agradável .,1,0,0,1,0,0,0,0
"tem um amplo estacionamento além de espaço confortável e inovador em ambient bem familiar com ótimo atendimento , cardápio variado e preço justo .",1,0,1,0,1,0,1,0
também tivemo uma ótima recepção da recepcionista kate !,0,0,0,0,0,0,0,1
"melhor experiência , nunca tive ....",0,0,0,1,0,0,0,0
bastant opção e preço acessível,0,0,1,0,0,0,1,0
"ótimo local pra tomar vária , com uma boa música ao vivo",1,1,0,0,0,0,0,0
um bom lugar,0,0,0,1,0,0,0,0
"não sei porquê ainda não tinha ido nest restaurant aconchegant , ótimo atendimento , rapidez no servir , simpatia na recepção e comida típuca deliciosa .",0,0,1,1,0,0,0,1
"comida muito boa , um prato serv dua pessoa tranqüilament .",0,0,1,0,0,0,0,0
"bom atendimento , os prato são muito bon , preço acessível .",0,0,1,0,0,0,1,1
"o preço é um pouquinho salgado , porém o nível do restaurant compensa .",0,0,0,1,0,0,1,0
"situado ao lado do teatro amazona num sobrado antigo , ess espaço serv para um agradável fim de noit para o público que vai ao teatro .",1,0,0,0,0,0,0,0
"lugar completo de tudo , carn , vinho , recomendo .",0,1,1,1,0,0,0,0
comida de qualidad .. funcionário educado boa estrutura,1,0,1,0,0,0,0,1
"ótimo preço , ótimo atendimento desd da recepção até o caixa .",0,0,0,0,0,0,1,1
não tem um bom custo benefício .,0,0,0,0,0,0,1,0
"fui bem atendido , comi feito um condenado , valor acessível , comida saborosa demai .",0,0,1,0,0,0,1,1
as batata frita com sal trufa são fenomenai !,0,0,1,0,0,0,0,0
custo benefício ótimo .,0,0,0,0,0,0,1,0
ademai un tira-gosto maravilhoso .,0,0,1,0,0,0,0,0
"lugar fino , elegant .",0,0,0,1,0,0,0,0
excelent restaurant,0,0,0,1,0,0,0,0
o melhor café region de manau .,0,1,0,0,0,0,0,0
ambient excelent .,1,0,0,0,0,0,0,0
o valor super acessível .,0,0,0,0,0,0,1,0
"uma boa carta de vinho , de vária nacionalidad , não me lembro de estar especificado no cardápio ma ele existem .",0,1,0,0,0,0,0,0
"me deram o troco errado ainda bem que conferi , vc sai sem nenhuma nota fiscal precisa pedir se não ele não dão , coisa que deveria ser automático !",0,0,0,0,0,0,0,1
"comida boa , preço bon , local bom , não há estacionamento , garçon perdido ..",0,0,1,0,1,0,1,1
"ambient rústico e aconchegant , funcionário muito simpático .",1,0,0,0,0,0,0,1
# cocobambumanaustop melhor da gastronomia nordestina ....,0,0,1,0,0,0,0,0
comida boa e bom atendimento,0,0,1,0,0,0,0,1
o atendimento estava bem atrapalhado no segundo dia apó a inauguração .,0,0,0,0,0,0,0,1
um bom lugar para tomar um chopp ao lado do largo são sebastião .,0,1,0,0,0,0,0,0
excelent música !,1,0,0,0,0,0,0,0
e preço baixo para a região .,0,0,0,0,0,0,1,0
preço justo,0,0,0,0,0,0,1,0
"comida deliciosa , ótimo lugar para estar com a família !",0,0,1,1,0,0,0,0
"frete de r $ 15,00 , 45min para receb um prato caro e frio .",0,0,1,0,0,0,1,0
ótimo atendimento e comida deliciosa .,0,0,1,0,0,0,0,1
"música boa , porem o atendimento não é do melhor .",1,0,0,0,0,0,0,1
"um ótimo lugar para quem gosta de apreciar variado tipo de cachaça , um chopp sujo ( cerveja com suco do limão e sal ) , aperitivo ótimo e diverso .",0,1,1,0,0,0,0,0
"tava brocado a comida é boa pra purra , comi demai , a comida é pesada e boa , ainda sobrou pro r.o e tem que dar aumento pro anderson que atendeu a gent .",0,0,1,0,0,0,0,1
"temaki muito bom , lugar agradável , atendimento diferenciado , preço bon .",0,0,1,1,0,0,1,1
atendimento muito bom .,0,0,0,0,0,0,0,1
"excelent atendimento , ambient , comida , bebida e preço justo por tudo isso .",1,1,1,0,0,0,1,1
o churrasco é de primeira linha e o atendimento também .,0,0,1,0,0,0,0,1
muito bom o atendimento,0,0,0,0,0,0,0,1
"otimo peix , lugar bem agradavel e bom atendimento",0,0,1,1,0,0,0,1
"visitei o café priscila numa quarta-feira , foi uma boa experiência .",0,0,0,1,0,0,0,0
"ambient bom e tranquilo , bem pequeno .",1,0,0,0,0,0,0,0
"restaurant bem decorado , ambient agradavel .",1,0,0,0,0,0,0,0
"churrasco da melhor qualidad , picanha de primeira e picanha importada.para todo o gosto , bom custo beneficio .",0,0,1,0,0,0,1,0
"comida boa , ma não é um bom lugar pra se conversar entr amigo , muito barulhento ?",1,0,1,0,0,0,0,0
"a culínária é deliciosa ... ambient muito agradável e acolhedor , com clima intimista .",1,0,1,0,0,0,0,0
"local agradável , com bom receptividad e preço acessível ? eu e minha família não temo do que no queixa",0,0,0,1,0,0,1,0
"tem uma vista para o butirizau que fica no meio do shop manauara muito bonita inclus com mesa externa , o ambient é muito agradável , comi carn de sol , é muito boa .",1,0,1,0,0,0,0,0
petit gateau com ingredient regionai fantástico .,0,0,1,0,0,0,0,0
hamburg de carn artesan maravilhoso !,0,0,1,0,0,0,0,0
boa comida e variedad de cardápio,0,0,1,0,0,0,0,0
"comparativament ao coco bambu de brasília , achei os prato melhor servido de camarão .",0,0,1,0,0,0,0,0
muito bom atendimento do felip muito bom que deu abenço sempr est lugar e seu funcionário top,0,0,0,0,0,0,0,1
"... a palavra simplicidad ainda pode ser empregada para se referir ao comportamento de alguém , conotando o modo espontâneo e despretensioso da pessoa .",0,0,0,0,0,1,0,0
"quem procura diversidad e está disposto a pagar um pouco mai por isso , pode encontrar no molen uma ótima opção .",0,0,0,1,0,0,1,0
"de a a z , desd o atendimento sem o mínimo de preparo para uma simpl venda do prato da casa , a bebida ( cerveja quent ) e ... mai",0,1,1,0,0,0,0,1
"local muito agradável sempr vou com minha família o atendimento ótimo todo os funcionário são bem atencioso e sempr que eu quero comer alguma coisa , e não sei ond comer vou lá porqu sempr está aberto e tem ótima opçõ de café da manhã almoço e janta lanch o que você quiser comer provavelment vai ter lá",0,0,1,1,0,0,0,1
"atendimento top , comida top , e preço acessívei , restaurant sofisticado , e por ser bom e único na cidad , sempr esta lotado .",0,0,1,0,0,0,1,1
"a excelent estrutura do local , com um ambient moderno e de bom gosto , além de facilidad como estacionamento gratuito com manobrista , não fazem com que esta casa perca o foco no princip , que é a qualidad da comida .",1,0,1,0,1,0,0,0
"atendimento instalaçõ e cárdapio excelent , o estacionamento também facilita muito , só não levou a nota máxima porqu acabar o chopp as 21h de uma sexta feira é inexplicável",0,0,0,0,0,1,0,0
"ótimo lugar para tomar um delicioso café region ambient aconchegant é climatizado , vale apena conferir .",1,1,0,1,0,0,0,0
local agradável e de fácil acesso,0,0,0,1,1,0,0,0
"ótimo restaurant , confortável e atendimento excelent",0,0,0,1,0,0,0,1
"ambient agradável , música ao vivo , bebida gelada .",1,1,0,0,0,0,0,0
comida excelent e ambient agradavel,1,0,1,0,0,0,0,0
kkkkkkkk serviço rápido e preço justo !,0,0,0,0,0,0,1,1
"ambient tranquilo , música boa e um ótimo atendimento .",1,0,1,0,0,0,0,1
"sempr que fomo a ess restaurant a comida foi muito boa , o atendimento também , o ambient bonito , com espaço kid ótimo .",1,0,1,0,0,0,0,1
"fica bem perto da sorveteria glacial , do tacacá da gisela , então dá pra conhec vária coisa num dia só !",0,0,0,0,1,0,0,0
"uma da melhor pizzaria da cidad , sem mimimi , parquinho para criança , bom atendimento e a pizza é uma delícia",1,0,1,1,0,0,0,1
"excelent opção , pão de qualidad .",0,0,1,1,0,0,0,0
"perguntamo se poderíamo sentar do lado de fora , ma estava fechado e disseram que não poderiam abrir , poi não tinham funcionário para atend e depoi contaram que o ar condicionado estava estragado .",1,0,0,0,0,0,0,0
"super indico o local , tem música ambient , muita variedad no cardápio , lugar agradável , atendimento excelent e o valor é bem acessível .",1,0,1,1,0,0,1,1
experiência muito agradável .,0,0,0,1,0,0,0,0
"lugar muito agradável , rodízio maravilhoso",0,0,1,1,0,0,0,0
"local mt bom e preço razoável , agora atendimento é ruim e demorado e os prato principai parecem que diminuíram na quantidad .",0,0,1,1,0,0,1,1
couvert artistico valeu a pena .,1,0,0,0,0,0,0,0
"a comida demor , atendimento amador e preço alto .",0,0,0,0,0,0,1,1
"comida maravilhosa , ambient perfeito ..",1,0,1,0,0,0,0,0
"o famoso bolinho de feijoada é sempr uma boa pedida , porém a tradicionai picanha na chapa , super tradicion da casa ficou à desejar , chegou extremament frio , com cara ... mai",0,0,1,0,0,0,0,0
"voltarei outra veze , achei o preço bem acessível e o atendimento foi espetacular !",0,0,0,0,0,0,1,1
"apesar do preço mai caro ( por ser sexta feira ) o rodízio vale a pena , a mesa que reservamo ficava mai afastada e no dava privacidad sem o incomodo de não ser atendido .",1,0,1,0,0,0,1,1
volto com certeza e vou querer o mesmo garçom kkk,0,0,0,0,0,0,0,1
"as mesa tb são desconfortávei , banco alto sem encosto .",1,0,0,0,0,0,0,0
um do melhor restaurant de manau ! !,0,0,0,1,0,0,0,0
"o sabor foi muito bom , ainda não tinha comido pizza tão nest tipo de massa fina , até às borda foram devorada e carta de vinho tem um excelent preço .",0,0,1,0,0,0,1,0
ótima picanha no bafo e guarniçõ excelent .,0,0,1,0,0,0,0,0
caldeirada de tambaqui maravilhosa,0,0,1,0,0,0,0,0
lugar perfeito para levar a família e amigo !,0,0,0,1,0,0,0,0
"chopp gelado , ótimo drink e suco maravilhoso , recomendo para data comemorativa , aniversário ? ?",0,1,0,1,0,0,0,0
"atendimento muito bom , rápido e o responsavel pelo atendimento foi ótimo ! !",0,0,0,0,0,0,0,1
estiv na cachaçaria para happi hour promovido por um amigo de s. paulo quando estiv em manau a trabalho .,0,0,0,0,0,1,0,0
ótimo lugar pra tomar um chopp !,0,1,0,0,0,0,0,0
"um do melhor restaurant para se comemorar as melhor data important em sua vida : aniversário , casamento , reuniõ de amigo entr outro .",0,0,0,1,0,0,0,0
comida de qualidad e preço justo .,0,0,1,0,0,0,1,0
"espaço amplo , clean e agradável .",1,0,0,0,0,0,0,0
excelent restaurant .,0,0,0,1,0,0,0,0
"correspond à habitu qualidad da comida , num ambient agradável com música ao vivo e num volum adequado .",1,0,1,0,0,0,0,0
"infelizment a pizza decaiu muito , ma já foi um ótimo lugar com pizza e massa ótima",0,0,1,0,0,0,0,0
boa opção de almoço .,0,0,0,1,0,0,0,0
"vale a pena fazer uma visita e conferir os prato delicioso , é um lugar seguro , confortável , refrigerado , familiar e romântico , preço acessível ,",1,0,1,1,0,0,1,0
excelent restaurant .,0,0,0,1,0,0,0,0
restaurant maravilhoso para quem gosta de comer bem !,0,0,0,1,0,0,0,0
"lugar muito bom , comida muito boa e os garçon são muito educado , só nao gostei porqu demoraram para servir agua e ou gelo , essa part foi meio chato ficar pedindo toda hora , ma em relação a comida , tudo foi muito bom , ótimo lugar para ir em grupo com os amigo .",0,0,1,1,0,0,0,1
ele já está no tripadvisor com o nome antigo ( tratam-s do mesmo restaurant ) .,0,0,0,0,0,1,0,0
preço justo .,0,0,0,0,0,0,1,0
um bom preço e uma boa qualidad no serviço e alimento .,0,0,1,0,0,0,1,1
"péssimo lugar , comida sem qualidad e preço horrível !",0,0,1,1,0,0,1,0
boa churrascaria com prato a la cart com preço razoável e porém bem servido .,0,0,1,0,0,0,1,0
": tem uma part com mesa menor porém fica no sol embaixo de uma estrutura linda de vidro , a noit deve ser bem legal .",1,0,0,0,0,0,0,0
demora no atendimento cerveja quent refrigerant quent .. e hambúrguer salgado resumindo péssimo,0,1,1,0,0,0,0,1
