sentenca,ambiente,bebida,comida,geral,localização,outros,preço,serviço
Comida saborosa,0,0,1,0,0,0,0,0
"Adoro passar por lá qua do estou em Manaus, para um café com toque bem regional, com tapioca, tucumã, farofa de charque dentre outras iguarias.",0,0,1,0,0,0,0,0
"Ambiente sofisticado e aconchegante, atendimento ótimo e, a moqueca cearense mista estava uma delícia!",1,0,1,0,0,0,0,1
Atendimento ótimo carne perfeita.,0,0,1,0,0,0,0,1
Preço acima da média mas pratos originais.,0,0,1,0,0,0,0,0
"Excelente atendimento, cardápio incrível.",0,0,1,0,0,0,0,1
"Pratos bem servidos com qualidade, sabor e preços muito bons.",0,0,1,0,0,0,1,0
Ambiente agradável com o melhor da culinária peruana e local.,1,0,1,0,0,0,0,0
Melhor carne de sol de Manaus,0,0,1,0,0,0,0,0
Restaurante simples comida saborosa e um ótimo atendimento.,0,0,1,0,0,0,0,1
"Atendimento excelente, local pitoresco, comida saborosa, ótimo menu.",0,0,1,1,0,0,0,1
"Ótimo atendimento, sushi e yakisoba maravilhoso",0,0,1,0,0,0,0,1
Uma das melhores pizzas que já experimentei!,0,0,1,0,0,0,0,0
Comida maravilhosa !,0,0,1,0,0,0,0,0
"Pratos bem preparados, deliciosos.",0,0,1,0,0,0,0,0
Na unidade do centro eles têm uma pimenta deliciosa.,0,0,1,0,0,0,0,0
"Comida fria, pouca variedade de carne, tempero razoável; Não lembra quase nada a comida mineira.",0,0,1,0,0,0,0,0
"Lugar top demais....música boa, atendimento rápido  casa aconchegante",1,0,0,1,0,0,0,1
Diversos pratos locais e muito bem feito.,0,0,1,0,0,0,0,0
Rodízio de massas muito bom,0,0,1,0,0,0,0,0
Excelente restaurante com excelentes opções de comida regional.,0,0,1,1,0,0,0,0
"Excelente localização, cardápio regional maravilhoso e um ótimo atendimento!",0,0,1,0,1,0,0,1
"Bom atendimento, lanches gostosos, preço um pouco caro",0,0,1,0,0,0,1,1
"Há uma grande variedade de lanches típicos e saliento aqui também o Tacacá, que achei ótimo...Mais",0,0,1,0,0,0,0,0
"Comida excepcional, sabor e tradição da comida paraense.",0,0,1,0,0,0,0,0
Ótimo restaurante .... comida regional do Amazonas no capricho !!!,0,0,1,1,0,0,0,0
É um peixe tão delicada e...saborosa Amazï¿ ½ia.,0,0,1,0,0,0,0,0
Comida maravilhosa e ambiente muito agradável.,1,0,1,0,0,0,0,0
"Requintado, comida maravilhosa ?",0,0,1,0,0,0,0,0
grande Variedade.,0,0,1,0,0,0,0,0
Já a costela de tambaqui com molho agridoce e gergelim é feita para comer com as mãos e lamber os beiço.,0,0,1,0,0,0,0,0
"Culinária amazônica de primeira qualidade, com preço moderado.",0,0,1,0,0,0,1,0
Comida boa.,0,0,1,0,0,0,0,0
Pratos bem servidos e ambiente limpo e muito agradável.,1,0,1,0,0,0,0,0
Pedimos uma carne bem passada e magra.,0,0,1,0,0,0,0,0
"Lugar aconchegante, acústica perfeita, seleção musical muito boa, comida é um espetáculo, drinks maravilhosos e atendimento espetacular.",1,1,1,1,0,0,0,1
Comida e atendimento de primeira,0,0,1,0,0,0,0,1
"Quando comparamos a Bufalo com as churrascarias famosas dos grandes centros, como São Paulo e Rio de Janeiro, com as famosas Fogo de Chão e Porcão, vemos que a Bufalo ainda tem muito a melhorar, principalmente em sua variedade, que fica bem aquém das churrascarias...Mais",0,0,0,1,0,0,0,0
"Bebidas, boa comida, itens gourmet, de mercearia e itens regionais, ali, tudo à mão, em só lugar.",0,1,1,0,0,0,0,0
"Lugar lindo, agradável, atendimento excelente e comida maravilhosa!",0,0,1,1,0,0,0,1
Pizzas ótimas !,0,0,1,0,0,0,0,0
"Pelo contrário, nas cafeterias de Manaus, há melhores e mais acessíveis opções....Mais",0,0,0,1,0,0,0,0
Comida muito saborosa.,0,0,1,0,0,0,0,0
"Boa comida e atendimento, mais ainda falta encanto",0,0,1,0,0,0,0,1
O serviço é de primeira e a comida saborosíssima.,0,0,1,0,0,0,0,1
"Comida deliciosa, atendimento nota 10, pratos fartos e a apresentação do prato excelente, tudo separado e bem arrumadinho.",0,0,1,0,0,0,0,1
Ambiente limpo confortável atendimento top do garçom muito gentil comida gostosa e rápido lugar bom para lanchar com os amigos !!,1,0,1,0,0,0,0,1
"Restaurante temático, ótima música, pizza deliciosa e preço justo.",1,0,1,1,0,0,1,0
"Outro diferencial é a música ambiente, sempre tocando rock (de bom gosto) e MPB.",1,0,0,0,0,0,0,0
Boteco com cerveja e isca bem gostosa e ótimo para encontro com os amigos e ambiente bem familiar,1,1,1,0,0,0,0,0
"Boa comida, ambiente agradável, porém tem dias que tem muita gente e o espaço fica cheio!",1,0,1,0,0,0,0,0
Boa comida com excelente apresentação.,0,0,1,0,0,0,0,0
"Boa carne, bons acompanhamentos e preço normal para Manaus.",0,0,1,0,0,0,1,0
Ótimo atendimento com uma culinária regional de dar água na boca!,0,0,1,0,0,0,0,1
Se temperar a carne moída e colocar mais ingredientes talvez fique mais parecido com comida mexicana.,0,0,1,0,0,0,0,0
Comida maravilhosas!,0,0,1,0,0,0,0,0
"Comida deliciosa, sem duvida a melhor da cidade mas o mais impressionante é o atendimento excepcional! ?",0,0,1,0,0,0,0,1
"Segunda melhor carne de sol da cidade, precisa renovar a arquitetura do ambiente, aparência antiga e iluminação ruim.",1,0,1,0,0,0,0,0
Culinária regional sofisticada.,0,0,1,0,0,0,0,0
Açaí excelente.,0,0,1,0,0,0,0,0
Ótima churrascaria com uma variedade muito grande de pratos,0,0,1,1,0,0,0,0
"Além de eles dimensionarem mal as porções de uma parte dos acompanhamentos dos pratos pra duas pessoas, querem cobrar a cada mísera porção farofa.",0,0,1,0,0,0,1,0
"Vai além de um restaurante, aqui vende-se além de uma excelente comida um conjunto de emoções gastronômicas e ótimo atendimento.",0,0,1,0,0,0,0,1
Carne passou muito do ponto e outros pratos não vem com os ingredientes descritos talvez a casa só funcione direito quando a Chef está presente.,0,0,1,0,0,0,0,0
sobre as bebidas bem geladas adorei sobre a comida escolhi um prato com camarões muito saboroso e bem servido.,0,1,1,0,0,0,0,0
"Ótimos produtos, maravilhoso!!!",0,0,1,0,0,0,0,0
Linha de massas com farinha italiana e fermentação natural excelente... bom preço e sabor sensacional,0,0,1,0,0,0,1,0
O melhor açai que já comi é muitos lanches saborosos!,0,0,1,0,0,0,0,0
"Coco bambu nunca decepciona, ótimo atendimento e comida excepcional.",0,0,1,0,0,0,0,1
Comida excepcional!!!,0,0,1,0,0,0,0,0
Delicioso tambaqui com pirão e farofa com banana.,0,0,1,0,0,0,0,0
Sou gaúcha e aprecio uma boa carne e lá realmente tem um bom churrasco.,0,0,1,0,0,0,0,0
Os pratos deliciosos e elegantes.,0,0,1,0,0,0,0,0
"O atendimento beira a perfeição, e o ambiente é de muito bom gosto.",1,0,0,0,0,0,0,1
"De sobremesa, um pudim incrível, com...Mais",0,0,1,0,0,0,0,0
"O almoço executivo, com entrada, prato principal e sobremesa, tem ótimo custo beneficio.",0,0,0,0,0,0,1,0
Em resumo uma excelente oportunidade para experimentar a culinária amazonense.,0,0,1,0,0,0,0,0
"Muito original, comidas saborosas, variadas opções, açaí original, linguiça paraense, arroz paraense tudo com sabor incrível.",0,0,1,0,0,0,0,0
Ótimo atendimento do Jackson excelente sempre preocupado se estava falado algo e se estávamos bem foi ótimo pronta para as próximas vezes,0,0,1,0,0,0,0,0
"Somos recebidos pelo próprio dono, que oferece e indica grandes pratos e petiscos.",0,0,0,0,0,0,0,1
A melhor comida de manaus,0,0,1,0,0,0,0,0
A comida sempre muito saborosa e o ambiente muito aconchegante e familiar.,1,0,1,0,0,0,0,0
"Comida excelente, ambiente muito bom, o empório tem vários tipos de bebidas e petiscos, produtos regionais.",1,0,1,0,0,0,0,0
"Bolinhos de bacalhau de entrada, como sugestão principal o bacalhau à telha ( o prato de 2 pessoas vem bem servido - R$270) e pastéis de Belém como sobremesa!!!",0,0,1,0,0,0,0,0
"Quem passa por Manaus não pode ficar sem conhecer a famosa costela de Tambaqui, servida com arroz, farinha local e um vinagrete, muito bem servido!",0,0,1,0,0,0,0,0
"A língua bovina deu um toque todo especial, muito macia e sabor inigualável.",0,0,1,0,0,0,0,0
Comida muito boa!,0,0,1,0,0,0,0,0
Caldeirada de tambaqui maravilhosa,0,0,1,0,0,0,0,0
"Muito bom atendimento e pizzas deliciosas, gostei muito do rodízio",0,0,1,0,0,0,0,1
Considerada a melhor carne de sol do Norte e a segunda do Norte/Nordeste.,0,0,1,0,0,0,0,0
"110 pilas por dois chopps e duas porções pequenas, demoradas e mal feitas.",0,0,0,0,0,0,1,1
"Comida regional da melhora qualidade, pratos requintados.",0,0,1,0,0,0,0,0
Meu café preferido com o melhor pão de queijo de manaus e atendimento maravilhoso,0,0,1,0,0,0,0,1
Lugar muito bom para conversar e excelentes opções de cardápio.,0,0,1,1,0,0,0,0
Excelente almoço,0,0,1,0,0,0,0,0
Atendimento super rápido e comida boa.,0,0,1,0,0,0,0,1
Muito bom atendimento e a comida excelente.,0,0,1,0,0,0,0,1
Boa comida e preço acessível.,0,0,1,0,0,0,1,0
A maior parte do cardapio é uma releitura muito bem executada de pratos tradicionais da região.,0,0,1,0,0,0,0,0
Pizza boa.,0,0,1,0,0,0,0,0
Comida excelente e cardápio bem diversificado.,0,0,1,0,0,0,0,0
"O lugar é muito barulhento, muita gritaria de crianças devido o parquinho que tem dentro do restaurante, pra mim o único defeito.",1,0,0,0,0,0,0,0
Variedade boa no cardápio.,0,0,1,0,0,0,0,0
Pizza perfeita,0,0,1,0,0,0,0,0
Pedi bem passado e veio mal passado.,0,0,1,0,0,0,0,0
A melhor pizza com nível italianissimo e percebe-se que utilizam bons produtos.,0,0,1,0,0,0,0,0
"Ambiente super agradável, ótimo atendimento, pizzas ótimas e brinquedoteca sensacional.",1,0,1,0,0,0,0,1
"Vários pratos típicos, sugestões ótimas e a comida deliciosa!",0,0,1,0,0,0,0,0
"O Restaurante a comida ótima , arejado , bebidas gelada.",0,1,1,0,0,0,0,0
"Ambiente agradavel em otima localizacao exelentes garcon,sem contar que voce nao espera quase nada pra saborear a deliciosa picanha suculenta",1,0,1,0,1,0,0,1
"A comida muito gostosa da primeira vez, mas na segunda a carne tava mais seca.",0,0,1,0,0,0,0,0
"Atendimento muito, comida com ótimo sabor!",0,0,1,0,0,0,0,1
"Ambiente agradável e comida deliciosa, mas quanto ao espaço infantil, sugiro ter mais monitoras, principalmente em dias de mais movimento.",1,0,1,0,0,0,0,1
Local agradável e comida deliciosa.,0,0,1,1,0,0,0,0
"Ambiente climatizado, atendimento rápido e pratico, variedades de pratos opcionais, a melhor picanha da cidade, com sabor inconfundível, e as melhores bebidas e sobremesas.",1,0,1,0,0,0,0,1
VINTE E POUCO A ENTRADA BEM BARATINHO,0,0,0,0,0,0,1,0
"Comida muito boa , gostosa , somente o preço é o ponto negativo , outro ponto é o ambiente agradável , mas vale a pena visitar",1,0,1,1,0,0,1,0
Também tivemos uma ótima recepção da recepcionista Kate!,0,0,0,0,0,0,0,1
Comida maravilhosa e excelente atendimento.,0,0,1,0,0,0,0,1
Ótimo atendimento e bons pratos.,0,0,1,0,0,0,0,1
Comida sensacional.. churrasco de primeira!!,0,0,1,0,0,0,0,0
"Delicioso pão francês com queijo coalho, banana pacovan e tucumã",0,0,1,0,0,0,0,0
Uma culinária diferenciada e de bom sabor.,0,0,1,0,0,0,0,0
"Melhor pão de queijo de Manaus, se for recheado com doce de leite mineiro então..",0,0,1,0,0,0,0,0
"Pratos bem servidos, para duas ou três pessoas fácil.",0,0,1,0,0,0,0,0
Comida deliciosa!,0,0,1,0,0,0,0,0
Amoooo essa picanha la parilla que não tem igual na cidade e a costela bovina também é perfeita.,0,0,1,0,0,0,0,0
"Preços ok, comida boa, drinks mto bons!",0,1,1,0,0,0,1,0
Atendimento nota 10 nossos pratos foram servidos com perfeição... Desde o atendimento até a finalização com os maravilhosos brownie e cocada com sorvete   Obrigado por servir a nossa família a anos,0,0,1,0,0,0,0,1
A melhor carne de Sol de MANAUS.,0,0,1,0,0,0,0,0
Boa comida.,0,0,1,0,0,0,0,0
"Excelente comida, preço justo pelo que foi oferecido, sem falar no atendimento excelente do garçom Pablo.",0,0,1,0,0,0,1,1
"Ambiente maneiro, comida deliciosa, atendimento   muito bom e pra terminar tem abacaxi com groselha!!",1,0,1,0,0,0,0,1
"Pedi o Pirarucu com banana e queijo coalho, e experimentei o camarão na manteiga!",0,0,1,0,0,0,0,0
"Sem dúvida, a melhor pizza de Manaus.",0,0,1,0,0,0,0,0
Partindo da recomendação do trip advisor escolhemos o número um de Manaus em comida regional.,0,0,0,1,0,0,0,0
"Comida farta, regional, saborosa e impecável.",0,0,1,0,0,0,0,0
Melhor culinária,0,0,1,0,0,0,0,0
"Comida deliciosa, um pouco caro comparado até mesmo com bons restaurantes portugueses de SP.",0,0,1,0,0,0,0,0
Uma ótima surpresa,0,0,0,1,0,0,0,0
"Há muitas opções no menu deles, os mais variados tipos de carnes.",0,0,1,0,0,0,0,0
"O caldo de piranha foi a minha primeira grande surpresa, pois foi a primeira vez que eu provei, em seguida uma Matrinchã assada, que é servida em cima de uma folha de bananeira, vale muito experimentar.",0,0,1,0,0,0,0,0
"Comida regional muito cara , atendimento muito ruim , precissa fazer fila para tapiocas e sanduche , variedade de pães muito limitada!",0,0,1,0,0,0,1,1
Melhor banda de Tambaqui que já comi... Porção generosa por um bom preço,0,0,1,0,0,0,1,0
Comemos no Banzeiro um Tambaqui maravilhoso.,0,0,1,0,0,0,0,0
Acho que os peixes de água doce tem um sabor muito forte de que pessoalmente não me agrada muito.,0,0,1,0,0,0,0,0
"Cerveja estupidamente gelada, petiscos de primeira e ótimas opções pra quem gosta de variedades de cerveja.",0,1,1,0,0,0,0,0
(Tradução do Google) A melhor comida de sempre !!!,0,0,1,0,0,0,0,0
Comida regional amazonense muito boa.,0,0,1,0,0,0,0,0
Carnes saborosas com varias opções!,0,0,1,0,0,0,0,0
Decoração belíssima mas infelizmente o sabor da comida não é igual ao da culinária paraense.,1,0,1,0,0,0,0,0
Comida gostosa e cerpa geladissima!,0,1,1,0,0,0,0,0
Com minha família comer a tradicional carne de sol que inclusive a mesma carne de sempre muito boa porém os acompanhamentos estavam a desejar hoje.,0,0,1,0,0,0,0,0
"Local agradável, boa musica  e comida excelente.",1,0,1,1,0,0,0,0
Sou de Manaus e difícilmente fui a restaurante de comida regional tão MARAVILHOSO!,0,0,1,0,0,0,0,0
Comida muito boa,0,0,1,0,0,0,0,0
As batatas fritas com sal trufas são fenomenais!,0,0,1,0,0,0,0,0
Fila grande para compra.,0,0,0,0,0,0,0,1
"Porém na comida, deixou um pouco a desejar, achei os pratos pequenos, alguns...Mais",0,0,1,0,0,0,0,0
"Restaurante com comida regional variada, adequado para reuniões Vips, preço alto.",0,0,1,0,0,0,0,0
Faz uma releitura perfeita de pratos tradicionais brasileiros para o amazonense.,0,0,1,0,0,0,0,0
"Adoro esse lugar, um restaurante charmoso e aconchegante, familiar e jovial, atendimento de qualidade e os pratos maravilhosos.",0,0,1,1,0,0,0,1
O lugar é LIMPO na região central da cidade.,1,0,0,0,0,0,0,0
"Terrível, lasanha horrível, qualquer sabor, não recomendo, paguei caro e não saí satisfeito",0,0,1,0,0,0,1,0
"Atendimento atencioso, comida deliciosa e preço justo!",0,0,1,0,0,0,1,1
"Um cardápio amplo, com entradas, pratos principais que servem até 03 pess.",0,0,1,0,0,0,0,0
"Local agradável, bom atendimento e rodízio excelente!!!",0,0,1,1,0,0,0,1
"Ótimo lugar, com uma variedade interessante de massas.",0,0,1,0,0,0,0,0
Muito boa comida e quantidade compatível ao q é determinado no cardápio.,0,0,1,0,0,0,0,0
Enorme variedade de cervejas e pratos típicos alemãs maravilhosos.,0,1,1,0,0,0,0,0
"pedi uma costela suína, meu amigo...muto delicioso.",0,0,1,0,0,0,0,0
"Bom atendimento é tudo que o cliente precisa, satisfação e isso foi o melhor e o mais importante a deliciosa carne de sol continua a melhor da cidade de Manaus",0,0,1,0,0,0,0,1
Comida saborosa,0,0,1,0,0,0,0,0
"Lugar sensacional, pizza perfeita.",0,0,1,1,0,0,0,0
"O menu executivo do almoço, delicioso!",0,0,1,0,0,0,0,0
"Comida saborosa, bom atendimento e bom custo/benefício.",0,0,1,0,0,0,1,1
Boa comida e atendimento.,0,0,1,0,0,0,0,1
"Boa comida,ambiente agradável, música boa atendimento excelente Rafael Vieira.",1,0,1,0,0,0,0,1
"É um ambiente familiar, com boa música e em contato direto com a natureza Amazônica",1,0,0,0,0,0,0,0
Certamente uma das melhores opções para se comer um bom peixe regional.,0,0,1,0,0,0,0,0
"Peixe bem servido, tempero ok, local agradável, espaçoso, com ar condicionado, brinquedoteca, atendimento relativamente bom mas o grande pênalti do local é a falta de estacionamento em comparação a um concorrente que está muito próximo.",1,0,1,0,1,0,0,1
"Excelente atendimento das garçonetes venezuelanas, excelente atendimento dos churrasqueiros, delicioso pão de alho, ótima variedade e sabor das comidas do self-service - só houve dois detalhes negativos: 1- a ilha das saladas frias estava descoberta e havia moscas sobrevoando e pousando nas verduras e legumes.",0,0,1,0,0,0,0,1
"Localização perfeita, excelente atendimento, comida gostosa e amplo espaço.",1,0,1,0,1,0,0,1
"Una carne na medida certa e com sabor excelente, apesar do volume.",0,0,1,0,0,0,0,0
"Cardápio excelente, com releituras de pratos típicos regionais.",0,0,1,0,0,0,0,0
Viva a comida mexicana,0,0,1,0,0,0,0,0
"Ambiente lindo, super bem frequentado, comida maravilhosa, shopp geladíssimo, ótimo atendimento.",1,1,1,0,0,0,0,1
Pão francês top,0,0,1,0,0,0,0,0
"O atendimento é excelente, comida deliciosa e ambiente aconchegante.",1,0,1,0,0,0,0,1
"Espaço fino, requintado, atendimento ágil, melhores tortas, doces e salgados de Manaus.",1,0,1,0,0,0,0,1
Tem ambiente descontraído com música e um empório com varias produtos.,1,0,1,0,0,0,0,0
"Aqui e o lugar para tomar aquele açaí tradicional, e muitas outras guloseimas local muito bom lugar, recomendo",0,0,1,1,0,0,0,0
Comida muuuito boa!,0,0,1,0,0,0,0,0
"Pão só presta no mesmo dia, amanhecer já está duro de mais.",0,0,1,0,0,0,0,0
"Ambiente perfeito pra comemorarmos essa data taobmaraviohos , pratos maravilhosos e atendimento impecavel pelo Rodrigo Uchoa .",1,0,1,0,0,0,0,1
"Infraestrutura boa, comida gostosa.",1,0,1,0,0,0,0,0
"Comida normal sem muito sabor, pelo preço esperava mais de uma comoda paraense.",0,0,1,0,0,0,1,0
"Ótimo ambiente,  atendimento de primeira e produtos da melhor qualidade,  comida deliciosa e cardápio sortido.",1,0,1,0,0,0,0,1
Gostamos de todos e recomendamos para casais que curtem boa comida e...Mais,0,0,1,0,0,0,0,0
"ambiente bem familiar, ótimo atendimento, cardápio eclético e excelente rodízio",1,0,1,0,0,0,0,1
Fui com a família e eu e meu pedimos filé ao molho mostarda.,0,0,1,0,0,0,0,0
amei a Matrinchã na farofa com castanha recomendadissimo  muito saboroso,0,0,1,0,0,0,0,0
Um ótimo espaço ambiente climatizado ótimo para ir em família e  uma perfeita recepção.,1,0,0,0,0,0,0,1
A moça que opera o caixa no domingo dia 24/04 precisa de uma reciclagem de como atender bem a clientes.,0,0,0,0,0,0,0,1
"Comida saborosa, suco natural delicioso, recepção excelente, tudo muito limpo e enfeitado, atendentes prestativos e atenciosos.",0,1,1,0,0,0,0,1
"Comida regional muito boa, nas mesas poderia ter uns botões para chamar os garçons.",0,0,1,0,0,0,0,0
Comida deliciosa!!,0,0,1,0,0,0,0,0
Melhor carne de sol de Manaus ?,0,0,1,0,0,0,0,0
Nosssa uma delícia melhor amburg que já comi música boa habitante maravilhoso.,0,0,1,0,0,0,0,0
Comida maravilhosa,0,0,1,0,0,0,0,0
Comida maravilhosa,0,0,1,0,0,0,0,0
Ótima atendimento e a melhor carne de sol de Manaus!,0,0,1,0,0,0,0,1
"Costumamos frequentar esse restauante, quase todos os Sábados, e nos sentimos muito satisfeitos com o atendimento de primeira e uma saborosa comida, principalmente porque a especialidade deles é PEIXE.",0,0,1,0,0,0,0,0
"Embora a culinária seja criativa e mostre uma leitura diferente dos pratos regionais servidos em outros endereços da cidade, no geral o restaurante não correspondeu às expectativas.",0,0,0,1,0,0,0,0
"Gostei do ambiente, fica numa região alta.",1,0,0,0,0,0,0,0
"A culinária local é excelente, mas nada se compara ao cardápio e combinações que esse restaurante foi capaz de proporcionar.",0,0,1,0,0,0,0,0
Peixe pirarucu com banana e queijo e sobremesa banana amazônica.,0,0,1,0,0,0,0,0
"Bom fui em um dia de sabado e como todos os locais de qualidade foi preciso aguardar uns 30 minutos porque escolhemois o mesanino para ficar, pois no térreo seria, muito mais tempo acredito.",0,0,0,0,0,0,0,1
"Fomos ao Banzeiro a convite de familiares e a experiência como um todo foi perfeita, sem filas, atendimento bom, ambiente bacana e o mais importante: entradas e pratos sensacionais!",1,0,1,0,0,0,0,1
Coxinhas sensacional,0,0,1,0,0,0,0,0
Pedimos o pirarucu ao molho de shimeji com arroz negro e pure de mandioquinha.,0,0,1,0,0,0,0,0
O Banzeiro é um bom restaurante para se degustar a legítima comida manauara e que faz parte da associação dos pratos da boa lembrança.,0,0,1,0,0,0,0,0
"Comida boa ,mas nada de sensacional.",0,0,1,0,0,0,0,0
pizza saborosa e feita na hora.,0,0,1,0,0,0,0,0
Hamburger de carne artesanal maravilhoso!,0,0,1,0,0,0,0,0
Comida espetacular e atendimento excelente.,0,0,1,0,0,0,0,1
"Comida típica do Norte, peixe e mais peixe.",0,0,1,0,0,0,0,0
Lugar aconchegante com boa comida amazonense deliciosa e requintada!,1,0,1,0,0,0,0,0
"Preços ótimos, ambiente agradável (mas não climatizado), carne gostosa, e uma infinidade de pedidos.",1,0,1,0,0,0,1,0
"Comida maravilhosa, ambiente perfeito..",1,0,1,0,0,0,0,0
Comida excelente e preço compatível.,0,0,1,0,0,0,1,0
Pratos exóticos e regionais.,0,0,1,0,0,0,0,0
"Banda de Tambaqui com farofa de banana , excelente.",0,0,1,0,0,0,0,0
Melhor banda de tambaqui de Manaus!!,0,0,1,0,0,0,0,0
"Melhor garçom era um tatuado, gente boa.",0,0,0,0,0,0,0,1
Experiência gastronômica de primeira.,0,0,1,0,0,0,0,0
Otimo local pra tomar um bom cafe a qualquer hora,0,1,0,0,0,0,0,0
Ótimas carnes,0,0,1,0,0,0,0,0
"Comida excelente, cerveja gelada.",0,1,1,0,0,0,0,0
"A questão é a seguinte, vocês oferecem uma comida de alta qualidade, drinks ótimos, cerveja gelada... e aí quando o cliente chega pra estacionar é extremamente mal recebido.",0,1,1,0,1,0,0,0
Maravilhoso nota 10 cerveja gelada mega atendimento nota 10 valeu Leo jacaré,0,1,0,0,0,0,0,1
"Comida variada, sistema interessante.",0,0,1,1,0,0,0,0
No carnaval tem a tradicional banda.,1,0,0,0,0,0,0,0
Excelentes profissionais.,0,0,0,0,0,0,0,1
Ótimo atendimento e a cerveja muito gelada,0,0,1,0,0,0,0,1
O melhor café regional de Manaus.,0,1,0,0,0,0,0,0
"Bebidas, sobremesas e porções extras de acompanhamentos tem valores normais de um restaurante.",0,0,0,0,0,0,1,0
"Cafeteria que serve excelentes cafés especiais de sul de Minas, cardápio bom e variado com farta opções de bebidas clássicas de cafeteria.",0,1,1,0,0,0,0,0
Muito bom amo o atendimento .,0,0,0,0,0,0,0,1
Vinho branco alantejano perfeito .,0,1,0,0,0,0,0,0
"Os ingredientes regionais são explorados de formas inusitadas, alcançando resultados ótimos.",0,0,1,0,0,0,0,0
A chefe Debora Shornik conseguiu reinterpretar de forma sutil a diversidade dos sabores amazonicos.,0,0,1,0,0,0,0,0
Tem um chopp de vinho delicioso.,0,1,0,0,0,0,0,0
"Comida muito saborosa, ótimo atendimento, uma experiência gastronômica maravilhosa.",0,0,1,0,0,0,0,1
Ambiente agradável e cerveja barata,1,0,0,0,0,0,1,0
Muito bom  Palito de tapioca delicioso Churros cabloco incrível Salgado e doce Caipirinha de pingasse jambu especial,0,1,1,0,0,0,0,0
"Local com ótimas variedades para um café da manhã ou da tarde, atendimento rápido e preço moderado.",0,0,1,0,0,0,1,1
"Comida boa, bom atendimento, cerveja gelada.",0,1,1,0,0,0,0,1
"Nao pudemos ter uma experiência culinária completa, pois optamos pelos mnu do dia, que foi um pouco decepcionante.",0,0,1,0,0,0,0,0
"Lugar super legal e ambiente aconchegante, atendimento magnifico e comida excelente e café perfeito",1,1,1,1,0,0,0,1
"Restaurante bem localizado, lugar agradável, estacionamento privativo, cardápio bem variado que vai do petisco maravilhoso de entrada, no principal temos picanhas e diversas outras carnes saborosas, e a sobremesa se vc conseguir tem uma carta bem sortida, além do cardápio de bebidas com aquela cerveja...Mais",0,1,1,1,1,0,0,0
"Local com café regional maravilhoso, ideal para levar quem visita à cidade.",0,1,0,0,0,0,0,0
É um local excelente com bebidas variadas e petiscos deliciosos.,0,1,1,0,0,0,0,0
"Pessoal maravilhoso, pizza muito boa",0,0,1,0,0,0,0,1
"O melhor da cidade, atendimento 5 estrelas, comida e bebidas maravilhosos e ponto de encontro da galera TOP de Manaus.",0,1,1,1,0,0,0,1
Pedimos uma deliciosa e surpreendente caipirinha de Jambu.,0,1,0,0,0,0,0,0
"Ambiente excelente picanha top atendimento muito bom pessoal atencioso e cordial,bom para ir com a familia ou sozinho tambem fornece servico de transfer de cliente",1,0,1,0,0,0,0,1
"Churrascaria com excelente variedade de saladas, pratos quentes e é claro carnes de primeira, melhor atendimento de Manaus de todos os restaurantes visitados, não deixa a desejar em nada para outras churrascarias famosas dos grandes centros...",0,0,1,0,0,0,0,1
"Não tive uma boa experiência,  2 horas de espera na fila, só pra entrar no local,  estávamos em 8 pessoas.",0,0,0,0,0,0,0,1
Culinária com especiarias portuguesas e regionais também.,0,0,1,0,0,0,0,0
"Atendimento nota 10 do garçom Pedro Jacks, super gente boa e cordial!",0,0,0,0,0,0,0,1
Ambiente pequeno; atendimento muito bom; petiscos gostosos; música boa... Peço salgado,1,0,1,0,0,0,1,1
Sem dúvida uma das melhores carnes de Manaus!,0,0,1,0,0,0,0,0
"Melhor picanha, filé, linguiça com queijo ,Steak de alcatra na parrilla, além de ter carnes tradicionais, bebidas e sobremesas e o que mais você quiser pedir!",0,1,1,0,0,0,0,0
Pagamos 198 reais e saímos insatisfeitos com a falta de  qualidade e preocupação pelo que estavam servindo.,0,0,1,0,0,0,1,0
Essa torta servi quantas pessoas e qual o valor?,0,0,0,0,0,1,0,0
"Prato principal: filé com risoto de parmesão (72) e moqueca de palmito com banana pacovã (57), esperava um pouco mais da moqueca mas foi uma experiência válida.",0,0,1,0,0,0,0,0
Uma experiência inesquecível.,0,0,0,1,0,0,0,0
O melhor Bar  a melhor Feijoada o melhor café da manhã de Domingo.,0,1,1,0,0,0,0,0
"Opções de passeios de Sup, mesas ao ar livre ou na área coberta, ameiii que aceitam cartões, atendimento atencioso pela Fabíola, foi uma boa experiência.",1,0,0,1,0,0,0,1
"Atendimento bom, amplo estacionamento (porém em dias movimentados fica cheio), ambiente bem agradável e os hambúrgueres deliciosos!",1,0,1,0,1,0,0,1
Ótimo café!,0,1,0,0,0,0,0,0
"A otima impressão ja começou quando cheguei apos as 23hrs (o local fica aberto até as 23h, mas devido uma forte chuva, a cidade parou nesse dia, transito ruim, alagamentos, etc) e eles entenderam isso,  tanto que a recepção antes de dizer um não, devido a hora, tratou de checar com a cozinha se poderiam ainda servir.",0,0,0,1,0,0,0,1
"A isca vem numa tapioca típica da região norte, mas o garçom não explica que essa tapioca é super dura, horrível de comer, parece que vai quebrar o dente.",0,0,1,0,0,0,0,0
Experiência horrível!,0,0,0,1,0,0,0,0
"Bom atendimento, cerveja gelada..",0,1,0,0,0,0,0,1
Péssima experiência.,0,0,0,1,0,0,0,0
