sentenca,ambiente,bebida,comida,geral,localização,outros,preço,serviço
top o lanch otimo atendimento ao client e entrega rapida recomendo ...,0,0,1,0,0,0,0,1
"ótimo bar local para um lanch rápido , com cerveja locai e conversar com pessoa locai agradávei !",1,1,1,0,0,0,0,0
( tradução do googl ) ambient muito bom e excelent atendimento e cuidado preventivo continuam e no divertimo muito com a família ( origin ) muy buen ambient y la atención de excelencia y siguen lo cuidado de prevención y la pasamo de lo mejor en familia,1,0,0,0,0,0,0,1
sugestão : melhorar a higienização do banheiro e investir em treinamento para o atendimento ao client ou ainda contratar garçon que possam fazer bon atendimento e não abandonem os client à mesa .,1,0,0,0,0,0,0,1
atendimento muito bom e preço espetacular .,0,0,0,0,0,0,1,1
restaurant perfeito comida muito bem preparada é bem saborosa .,0,0,1,1,0,0,0,0
"excelent restaurant , a comida é bem gostosa é preparada com peix regionai como o tambaqui , pararucu entr outro , um ponto negativo para o local é a falta de um estacionamento , por ser um local bastant frequentado .",0,0,1,1,1,0,0,0
"ambient maravilhoso , decoração perfeita , comida nota 10 e uma vista para o nosso teatro do amazona de cair o queixo !",1,0,1,0,0,0,0,0
bom custo benefício .,0,0,0,0,0,0,1,0
atendimento rápido e preço camarada,0,0,0,0,0,0,1,1
"recomendo , muito legal , a diversão sensacion ...",0,0,0,1,0,0,0,0
o único problema são as escada que você precisa subir para acessar o restaurant .,1,0,0,0,0,0,0,0
"comida boa prato feito acessível , a última vez que fui no local achei a farofa carregada no sal acredita que foi apena um erro ma é bom informar poi isso deve ser endentificado ant de servir ao client unidad do shop manauara .",0,0,1,0,0,0,0,0
"péssima experiência , buffet pobr , carn dura , pouca guarniçõ , não recomendo , além disso , preço caro , pelo custo x benefício !",0,0,1,1,0,0,1,0
"ótimo ambient , excelent atendimento , comida boa e cerveja gelada .",1,1,1,0,0,0,0,1
"ma se você pode pagar diariament , bom apetite. ! !",0,0,1,0,0,0,0,0
"excelent custo benefício , já que os prato são muito bem servido .",0,0,1,0,0,0,1,0
"restaurant muito bonito , decoração impecável !",1,0,0,0,0,0,0,0
"comida excelent , ambient agradável , preço justo .",1,0,1,0,0,0,1,0
"restaurant muito bonito , música ambient de qualidad , comida maravilhosa , o atendimento foi ótimo em especi pelo sr. pedro jack que no deu a sugestão do prato que fez a felicidad da família !",1,0,1,0,0,0,0,1
"preço bom , comida gostosa , variedad de salada , variedad de carn , muita opção de guarniçõ , muito movimentado na área do churrasco , ma o atendimento é bom por part de todo os funcionário .",0,0,1,0,0,0,1,1
ambient agradável e cerveja barata,1,0,0,0,0,0,1,0
"infraestrutura boa , comida gostosa .",1,0,1,0,0,0,0,0
"buffet variado incluindo churrasco com ambient agradável , estacionamento próprio e preço justo",1,0,1,0,1,0,1,0
bem localizado e com atendimento de alto nível !,0,0,0,0,1,0,0,1
"cristiano brito ótimo atendimento , gent boa !",0,0,0,0,0,0,0,1
"melhor menu , excelent carta de vinho !",0,1,1,0,0,0,0,0
"o coco bambu manau , está dentro do padrõ de qualidad da rede , sou um frequentador em fortaleza e a unidad de manau está perfeita , com um cardápio de 1a qualidad e vasta variedad de prato ; além de que , o requint e sofisticação na elaboração de ... mai",0,0,1,1,0,0,0,0
tem uma área privada disponível para grupo ... mai,0,0,0,0,0,1,0,0
"ambient agradável , bom atendimento ( difícil de encontrar em relação café region ) e preço justo .",1,0,0,0,0,0,1,1
"atendimento péssimo , sem organização total com as pessoa .",0,0,0,0,0,0,0,1
"comida gostosa e preço justo , recomendo !",0,0,1,0,0,0,1,0
"ambient familiar , 100 % refrigerado , tem uma brinquedoteca bem grand , área para aniversário , variedad da pizza muito boa de massa fina , aceita crédito e débito e compartilha o custo do estacionamento na área ao lado .",1,0,1,0,1,0,0,0
"cerveja gelada , bom atendimento e música agradável .",1,1,0,0,0,0,0,1
ótimo lugar pra reunir os amigo,0,0,0,1,0,0,0,0
ambient agradável .,1,0,0,0,0,0,0,0
o melhor café do n't incrível,0,1,0,0,0,0,0,0
funcionário muito atencioso e comida deliciosa com bastant variedad .,0,0,1,0,0,0,0,1
sempr com variedad no buffet e comida impecável de maravilhosa !,0,0,1,0,0,0,0,0
"foi uma experiência maravilhosa , lugar incrível .",0,0,0,1,0,0,0,0
lugar bacana para reunir com amigo ou família .,0,0,0,1,0,0,0,0
"e vale mto a pena comer por la , poi tem a culinaria local de altissima qualidad .",0,0,1,1,0,0,0,0
"estávamo na dúvida e o garçom que no atendeu sugeriu um prato de filé pirarucu com queijo coalho e banana frita , simplesment divino !",0,0,1,0,0,0,0,0
"ambient agradável , música gaúcha de fundo .",1,0,0,0,0,0,0,0
lugar bastant agradável em um casarão antigo .,0,0,0,1,0,0,0,0
"excelent local ? ambient agradável , atendimento de qualidad e refeição saborosa .",1,0,1,1,0,0,0,1
"o atendimento do garçom luiz , excelent .",0,0,0,0,0,0,0,1
"foi ótimo , atendimento maravilhoso",0,0,0,0,0,0,0,1
comemo o camarão internacion e de sobremesa uma cartola maravilhoso .,0,0,0,0,0,1,0,0
"comida excelent , prato super bem servido e com preço justo .",0,0,1,0,0,0,1,0
ótimo lugar pra almoçar carn de sol em boa companhia .,0,0,1,0,0,0,0,0
"atendimento de qualidad , lugar grand e mesmo em dia de muito movimento a fila de espera é bem rápida .",1,0,0,0,0,0,0,1
"ótimo lugar preço de class média alta , preço um pouco salgado , porém hambúrguer red hot chilli pepper top recomendo .....",0,0,1,1,0,0,1,0
refeição rápida e preço baixo .,0,0,1,0,0,0,1,0
"ambient agradável , boa comida e preço justo para o que oferec .",1,0,1,0,0,0,1,0
"fomo bem atendido , com explicaçõ detalhada da composição do produto produzido e o serviço de café delicioso .",0,1,1,0,0,0,0,1
"restaurant amplo , bom atendimento e as carn são ótima .",1,0,1,0,0,0,0,1
"ótimo atendimento , melhor ambient e o garçom ezaquiel super educado e muito prestativo .",1,0,0,0,0,0,0,1
"ótimo lugar , ma caro .",0,0,0,1,0,0,1,0
fui com a família e eu e meu pedimo filé ao molho mostarda .,0,0,1,0,0,0,0,0
"ótimo atendimento , otima comida , simplesment o melhor ! ! !",0,0,1,0,0,0,0,1
"restaurant flutuant com comida muitooo boa , atendimento excelent , vária opçõ de drink , música boa e um banhoi de rio revigorant !",1,1,1,0,0,0,0,1
preço bom e justo .,0,0,0,0,0,0,1,0
"lugar bem bonito , aconchegant .",1,0,0,0,0,0,0,0
"ótimo ambient , excelent atendimento e preço razoável para o que oferec .",1,0,0,0,0,0,1,1
ótimo custo benefício !,0,0,0,0,0,0,1,0
"comida excelent , bonita decoração , música ambient de qualidad e ótimo atendimento",1,0,1,0,0,0,0,1
o restaurant tem ótima instalação e ar condicionado fort a carta e uma delicia !,1,1,0,0,0,0,0,0
já comi carn muito melhor .. os acompanhamento estavam bon .. ma acho que manau tem lugar bem melhor para comer carn e principalment peix !,0,0,1,0,0,0,0,0
"em plena segunda-feira a unidad manauara estava com sua mesa totalment ocupada , demonstrando o prestígio junto a locai e turista .",0,0,0,0,0,1,0,0
não desejo esta horrível experiência à ninguém,0,0,0,1,0,0,0,0
familiar ambient,1,0,0,0,0,0,0,0
"ótimo lugar para comer bem , com qualidad e bom atendimento .",0,0,1,0,0,0,0,1
comida deliciosa .,0,0,1,0,0,0,0,0
"nota 2 , péssima experiência , atendimento péssimo , demorado , comida nada demai , passei vergonha com meu amigo de fora .",0,0,1,1,0,0,0,1
ótimo restaurant,0,0,0,1,0,0,0,0
tudo de bom lugar ótimo pizzaria gostosa,0,0,1,1,0,0,0,0
"experiência absurda , muito bom ! ! ! !",0,0,0,1,0,0,0,0
é a melhor churrascaria de manau,0,0,0,1,0,0,0,0
"uma ótima opção para quem não quer um rodízio , ma com uma boa variedad de carn e acompanhamento .",0,0,1,1,0,0,0,0
"atendimento excelent .. lugar super tranquilo , familiar",0,0,0,1,0,0,0,1
"espaço p criança , diversão para adulto e petisco delicioso , e tem estacionamento .",1,0,1,0,1,0,0,0
ess bar é um património histórico de manau e ainda serv cerveja bem gelada .,0,1,0,1,0,0,0,0
"para beber , suco de cupuaçu ou de graviola ... pronto , agora já posso voltar para casa satisfeitíssimo e com vontad de voltar e me deliciar com os sabor e aroma da capit amazonens .",0,1,0,0,0,0,0,0
"lugar ideal pra quem procura um bom atendimento , boa comida e excelent ambient .",1,0,1,0,0,0,0,1
ótimo atendimento do sr emerson,0,0,0,0,0,0,0,1
faltou um pouco de organização para receb as reserva de grand número de pessoa .,0,0,0,0,0,0,0,1
há lugar melhor e mai em conta na cidad de manau .,0,0,0,1,0,0,0,0
"ótimo restaurant e ótimo atendimento , fomo atendido pelo sr. pedro jack muito atencioso , gostei de mai .",0,0,0,1,0,0,0,1
"a unidad do manauara shop é excelent poi conta com espaço amplo , boa variedad no cardápio , cerveja artesan maravilhosa e vário produto importado e nacionai .",1,0,1,1,0,0,0,0
"excelent opção em manau , comida típica e ambient de excelent qualidad .",1,0,1,1,0,0,0,0
preço muito alto .,0,0,0,0,0,0,1,0
excelent local !,0,0,0,1,0,0,0,0
esta é uma ótima opção para um descanso em um final de semana .,0,0,0,1,0,0,0,0
"presencialment , nunca passei por uma experiência ruim lá .",0,0,0,1,0,0,0,0
melhor atendimento .,0,0,0,0,0,0,0,1
"embora a culinária seja criativa e mostr uma leitura diferent do prato regionai servido em outro endereço da cidad , no geral o restaurant não correspondeu às expectativa .",0,0,0,1,0,0,0,0
erick é muito gent boa e o guilherm também,0,0,0,0,0,0,0,1
ambient amplo e com uma culinária nordestina caprichada !,1,0,1,0,0,0,0,0
"lugar com decoração temática , de extremo bom gosto , estilo retrô e rock and roll !",1,0,0,0,0,0,0,0
"ótimo lugar , diversão garantida .",0,0,0,1,0,0,0,0
"ambient super agradável , ótimo para a família e amigo e as criança claro , por conta do brinquedo ( pula pula , escorredor inflável ) .",1,0,0,0,0,0,0,0
"o sup é muito legal , porém só vendem a hora cheia , se quiser andar ... mai",1,0,0,0,0,0,0,0
"muito bom o local , ma poderia ser mai em conta .",0,0,0,1,0,0,1,0
"bebida variada , com ou sem álcool , ma acredito que a culinária é o ponto fort , com prato realment regionai , com um toqu de sofisticação .",0,1,1,0,0,0,0,0
"vai além de um restaurant , aqui vende-s além de uma excelent comida um conjunto de emoçõ gastronômica e ótimo atendimento .",0,0,1,0,0,0,0,1
"ótimo ambient , atendimento de primeira e produto da melhor qualidad , comida deliciosa e cardápio sortido .",1,0,1,0,0,0,0,1
"excelent local , comida maravilhosa .",1,0,1,0,0,0,0,0
excelent opção de entretenimento com os amigo .,0,0,0,1,0,0,0,0
"em plena segunda-feira a unidad manauara estava com sua mesa totalment ocupada , demonstrando o prestígio junto a locai e turista .",0,0,0,0,0,1,0,0
excelent opção de cozinha region .,0,0,0,1,0,0,0,0
muito boa comida e preço justo,0,0,1,0,0,0,1,0
lugar lindo e café saboroso,0,1,0,1,0,0,0,0
opçõ regionai e colaborador atento ao client .,0,0,1,0,0,0,0,1
"comida variada , sistema interessant .",0,0,1,1,0,0,0,0
"fomo em um grupo grand , então foi possível provar vário prato ... mai",0,0,0,0,0,1,0,0
ótimo lugar .,0,0,0,1,0,0,0,0
"bom café , boa tapioca e omelet de qualidad !",0,1,1,0,0,0,0,0
serv formiga saúva ... mai uma ótima opção em manau !,0,0,1,1,0,0,0,0
"bom atendimento , lugar agradável .. estacionamento e preço justo .",0,0,0,1,1,0,1,1
bom lugar para comemoraçõ especiai .,0,0,0,1,0,0,0,0
"tradicion restaurant de manau , excelent variedad de comida , prato sofisticado , e uma culinária bem diversificada , em um ambient que se adequ a modernidad .",1,0,1,1,0,0,0,0
"lugar gostoso , fácil de estacionar , atendimento excelent .",0,0,1,0,1,0,0,1
"ambient tranquilo , uma ótima opção ! ! !",1,0,0,1,0,0,0,0
"cara que lugar bom , o atendimento é perfeito , e o café melhor ainda .",0,1,0,1,0,0,0,1
"a apresentação é o ponto alto do prato , o sabor falta um pouco mai de tempero , ma nada que deix o prato ruim apena poderia melhorar o sabor .",0,0,1,0,0,0,0,0
recomendo .,0,0,0,1,0,0,0,0
atendimento ´rápido e preciso boa refrigeração .,1,0,0,0,0,0,0,1
"muito bom , ótimo atendimento e comida melhor ainda .",0,0,1,0,0,0,0,1
o melhor kikao de manau,0,0,1,0,0,0,0,0
em excelent localização na cidad .,0,0,0,0,1,0,0,0
melhor restaurant de manau,0,0,0,1,0,0,0,0
"ótimo atendimento , adorei os vário ambient para comer , área externa e climatizada .",1,0,0,0,0,0,0,1
"atendimento muito , local aconchegant .",1,0,0,0,0,0,0,0
"otimo lugar , cerveja gelada e ambient legal !",1,1,0,1,0,0,0,0
preço justo .,0,0,0,0,0,0,1,0
"o garçom medson no atendeu muito bem , toda hora present .. recomendo muito !",0,0,0,0,0,0,0,1
comida deliciosa e a preço justo ! !,0,0,1,0,0,0,1,0
"massa ess restaurant , sempr indico para amigo .",0,0,0,1,0,0,0,0
"pizzaria ampla , climatizada , limpa e pizza de ótima qualidad ( massa fina , cobertura na medida certa e borda salpicada de gergelim ) .",1,0,1,0,0,0,0,0
melhor atendimento por part da equip da casa .,0,0,0,0,0,0,0,1
"funcionário atencioso , pizza maravilhosa massa fina , bem cozida , uma delícia fora o ambient super agradável .",1,0,1,0,0,0,0,1
um casarão antigo deu lugar a um restaurant de ambient acolhedor e cardápio magnífico ! !,1,0,1,0,0,0,0,0
"restaurant portuguê , muito bom .",0,0,0,1,0,0,0,0
ótimo ambient para evento especiai como aniversário e confraternização.recomento atendimento pelo o garçom ezequiel .,1,0,0,0,0,0,0,1
gostei muito dess lugar ótimo lugar ? ? ? ? ? ? ? ?,0,0,0,1,0,0,0,0
recomendo para aquel que buscam diversão a um preço justo .,0,0,0,1,0,0,1,0
"gosto muito do restaurant , atendimento ágil mesmo com casa lotada e preço justo .",0,0,0,1,0,0,1,1
"preço médio de r $ 50,00 a r $ 70,00 por pessoa , com praticament todo os prato muito bon .",0,0,1,0,0,0,0,0
música boa .. cerveja gelada .,1,1,0,0,0,0,0,0
o melhor atendimento e os sabor maravilhoso super organizado !,0,0,1,0,0,0,0,1
"ambient familiar , comida boa e preço justo !",1,0,1,0,0,0,1,0
"casa especializada em comida paraens , ond o maior objetivo é satisfaz os client .",0,0,1,0,0,0,0,0
"local agradável , tudo bem limpo e organizado , atendimento excepcion meu parabén ao atendent cabelo que é ágil e sai correndo para entregar os pedido .",1,0,0,1,0,0,0,1
"ambient muito agradável , comida deliciosa e ótimo ótimo benefício !",1,0,1,0,0,0,1,0
boa opção para provar o típico café region .,0,1,0,0,0,0,0,0
"nota 10 atendimento chopp geladinho e petisco delicioso , a casquinha de caranguejo então ?",0,1,1,0,0,0,0,1
"bar bem intimista , ótimo para ir a doi .",0,0,0,1,0,0,0,0
pizza perfeita,0,0,1,0,0,0,0,0
lugar limpo bonito e comida saborosa recomendo,1,0,1,0,0,0,0,0
preço justo .,0,0,0,0,0,0,1,0
ótima experiência e comida boa ?,0,0,1,1,0,0,0,0
"toda visita que faço ao banzeiro parec ser a primeira , sempr me surpreendo comi os sabor e execução perfeita do prato .",0,0,1,0,0,0,0,0
"muito bom atendimento , garçon muito educado gostei de verdad .",0,0,0,0,0,0,0,1
"o preço não é tão razoável , ma vale a pena pela experiência gastronômica .",0,0,1,0,0,0,1,0
comida impecável boa carta de vinho .local muito bonito e bom atendimento .,1,1,1,0,0,0,0,1
"ótimo local , adorei , clima agradável , acolhedor , atendimento rápido , foi maravilhoso , pretendo voltar sempr . ?",1,0,0,0,0,0,0,1
cerveja bem gelada .,0,1,0,0,0,0,0,0
açaí excelent .,0,0,1,0,0,0,0,0
"pra quem curt vida noturna , vale a pena visitar !",0,0,0,1,0,0,0,0
excelent combo e com preço justo .,0,0,0,0,0,0,1,0
"comida cearens de primeira , acompanhado de um ambient agradável , bom atendimento , climatização , e boa localização .",1,0,1,0,1,0,0,1
"local confortável , bom atendimento e tem o melhor café da região !",1,1,0,0,0,0,0,1
atendimento sensacion .,0,0,0,0,0,0,0,1
"ambient ótimo , atendimento ágil , sabor maravilhoso ma não é um restaurant barato , o que compensa no sabor .",1,0,1,0,0,0,1,1
"os preço , a meu ver , não são barato , ma , quem quer qualidad nem sempr consegu fugir do preço alto .",0,0,0,0,0,0,1,0
ótimo ambient .,1,0,0,0,0,0,0,0
"melhor peixaria de manau , e tem um ótimo custo benefício !",0,0,0,1,0,0,1,0
philipp muito atencioso e educado,0,0,0,0,0,0,0,1
entrada com um couvert excelent e o melhor camarão e ainda mai com um atendimento de alto nível feito pelo rodrigo uchoa .,1,0,1,0,0,0,0,1
ambient super agradável .,1,0,0,0,0,0,0,0
"comida boa , atendimento bom , soment a questão de reserva que é horrível , fiz uma reserva e na hora que cheguei não estava lá o meu nome , muita irresponsabilida ! !",0,0,1,0,0,0,0,1
"lugar incrível , dono super receptivo , sempr perguntando se estamo confortável .",0,0,0,1,0,0,0,1
"atendimento excelent , rodizio maravilhoso , comida de primeira , local bonito , estacionamento e preço alto .",1,0,1,0,1,0,1,1
"lugar aconchegant , comida ótima com preço condizent .",1,0,1,0,0,0,1,0
"jantar maravilhoso , comida deliciosa , uma tortinha de limao muito boa ! atendimento sem igual do garçon izaquiel , muito educado e cordial .",0,0,1,0,0,0,0,1
o coco bambu manau é uma otima opção .,0,0,0,1,0,0,0,0
pens num café delicioso ? ?,0,1,0,0,0,0,0,0
"muito divertido , lugar bem agradável .",0,0,0,1,0,0,0,0
"comida de qualidad , bom atendimento e preço acessível .",0,0,1,0,0,0,1,1
"requintado , comida maravilhosa ?",0,0,1,0,0,0,0,0
ótima opção de gastronomia region norte/nordestino .,0,0,1,0,0,0,0,0
ótimo restaurant .,0,0,0,1,0,0,0,0
excelent opção .,0,0,0,1,0,0,0,0
"refrigerant quent , falta de educação do funcionário estrangeiro .",0,0,1,0,0,0,0,1
ambient agradável para um café e um bom papo com os amigo !,1,1,0,0,0,0,0,0
certament uma da melhor opçõ para se comer um bom peix region .,0,0,1,0,0,0,0,0
local bom e confortável .,1,0,0,1,0,0,0,0
ótimo lugar com vário sabor de pizza e massa .,0,0,1,1,0,0,0,0
ambient com muito barulho entretanto um bom lugar pra se distrair praticando o jogo de bolich .,1,0,0,0,0,0,0,0
"amamo a comida dest restaurant , muito gostoso mesmo , acho que um doselhor de manau .",0,0,1,1,0,0,0,0
"o rodízio deixou a desejar , as massa estavam sem sal , as pizza com dificuldad para o cort na part da massa também sendo um pouco dura e de difícil acesso para o cort .",0,0,1,0,0,0,0,0
"vou ao gaúcho 's , quas toda vez para comemorar algo , um restaurant com buffet agradável , carn deliciosa , sobremesa boa , limpo , bebida agradávei , garçon simpático , em geral bom restaurant para ir .",1,1,1,1,0,0,0,1
"somo recebido pelo próprio dono , que oferec e indica grand prato e petisco .",0,0,0,0,0,0,0,1
preço justo por tudo o que oferec .,0,0,0,0,0,0,1,0
excelent atendimento feito pelo garçom júnior .,0,0,0,0,0,0,0,1
"comida saborosa , ambient agradável , atendimento excelent do funcionário fernando que não deixou a desejar .",1,0,1,0,0,0,0,1
"não tem prato individuai ( vergonha ) os prato são apena para dua pessoa , e o valor individu é 60 % do valor .",0,0,1,0,0,0,0,0
andr mandou bem demai sendo compreensível com as solicitaçõ especiai da criança .,0,0,0,0,0,0,0,1
ótimo ambient e comida,1,0,1,0,0,0,0,0
muito top melhor churrascaria de manau !,0,0,0,1,0,0,0,0
restaurant obrigatório conhec em manau,0,0,0,1,0,0,0,0
"local ond serv uma boa bebida , uma boa cachacinha region , bem acolhedor e espaçoso .",1,1,0,0,0,0,0,0
boa noit .,0,0,0,0,0,1,0,0
"espetinho gostoso , o molho de mostarda e mel é mt bom",1,0,1,0,0,0,0,0
lugar temático e muito agradável .,0,0,0,1,0,0,0,0
é um bar obrigatório para qualquer dia da semana .,0,0,0,1,0,0,0,0
"muito gostosa a comida , excelent lugar e atendimento muito bom !",0,0,1,1,0,0,0,1
"rapaz , não é barato , o atendimento é ótimo , ma tinha um coco de cachorro que o povo pisou lá kkkkkk brink é um local bom ma tem que planejar , ser rico ou preparar o bolso",1,0,0,0,0,0,1,1
"excelent , muito bom super educado e prestativo o sr. viniciu sobr a música ambient gostei da playlist parabén ! !",1,0,0,0,0,0,0,1
"é um ótimo local pra quem quer se reunir com amigo , família para beber , ten un ótimo tira gosto , muito bom o ambient .",1,1,1,1,0,0,0,0
"comida vem rápido e com uma boa aparência , ma o sabor deixa muito a desejar para o preço alto que é cobrado .",0,0,1,0,0,0,1,1
os prato delicioso e elegant .,0,0,1,0,0,0,0,0
um ambient legal e super divertido para toda a família e amigo que desejam fazer uma boa comemoração ..,1,0,0,0,0,0,0,0
"comida excelent , porém o preço absurdo !",0,0,1,0,0,0,1,0
lugar maravilhoso . ?,0,0,0,1,0,0,0,0
"ótimo atendimento , ótimo local , recomendo .",0,0,0,1,0,0,0,1
"antigo canto do intelectuai hoje é habitada por joven boêmio , estrangeiro que vêm se aventurar na selva amazônica e experimentar um pouco de sua seiva .",0,0,0,0,0,1,0,0
"lugar maravilhoso , com comida deliciosa !",0,0,1,1,0,0,0,0
"preço bom , pelo ambient imaginamo gastar mai .",1,0,0,0,0,0,1,0
"rodízio bom com boa opçõ tendo muita da veze que fui ao local , um atendimento consistent e prato também , sendo delicioso .",0,0,1,0,0,0,0,1
"bar tradicion de samba raiz em manau , bem popular , simpl com público variado e cerveja gelada .",1,1,0,1,0,0,0,0
"una carn na medida certa e com sabor excelent , apesar do volum .",0,0,1,0,0,0,0,0
"ambient super agradável , carn de primeira , atendimento excelent , cerveja gelada",1,1,1,0,0,0,0,1
"o cardápio internacion , com foco , lógico , no bacalhau .",0,0,1,0,0,0,0,0
"localização estratégica , poi fica dentro de um do shop center mai badalado de manau .",0,0,0,0,1,0,0,0
"atendimento bom , ambient tranquilo e confortável .",1,0,0,0,0,0,0,1
"lugar fica no centro histórico da cidad , vale a pena conhec .",0,0,0,1,0,0,0,0
"ambient aconchegant , comida da melhor qualidad , muito bom mesmo",1,0,1,0,0,0,0,0
"alimentação de primeira qualidad , natal chefe de cozinha top",0,0,1,0,0,0,0,1
"espaço legal , atendimento bom .",1,0,0,0,0,0,0,1
bom lugar para happi hour .,0,0,0,1,0,0,0,0
"o restaurant está localizado no melhor ponto de manau , ao lado do teatro amazona .",0,0,0,0,1,0,0,0
"excelent lugar , bom serviço e a comida muito boa",0,0,1,1,0,0,0,1
"estivemo lá no último sábado , dia 12/03/16 .",0,0,0,0,0,1,0,0
"ambient bom , música boa , falta um melhor control de comanda .",1,0,0,0,0,0,0,1
não é atoa que o banzeiro figura entr os principai restaurant do pai .,0,0,0,1,0,0,0,0
"um ambient agradável com uma carn de sol deliciosa com guarniçõ a altura com um atendimento razoável , so que no domingo casa cheia ! sinal q a comida e boa o preço é razoável !",1,0,1,0,0,0,1,1
qualidad e bon preço,0,0,0,0,0,0,1,0
carta de vinho boa e com preço regular .,0,1,0,0,0,0,1,0
"ambient excelent , comida gostosa preço bom , música ao vivo .",1,0,1,0,0,0,1,0
lugar maravilhoso agradável comida maravilhosa recomendo .,0,0,1,1,0,0,0,0
ótimo lugar,0,0,0,1,0,0,0,0
ótimo lugar pra se reunir com os amigo e comer aquela pizza gostosa ?,0,0,1,1,0,0,0,0
preço acima da média ma prato originai .,0,0,1,0,0,0,0,0
não justifica essa nota !,0,0,0,0,0,1,0,0
"rodízio maravilhoso , há um preço ótimo de 25,00 por pessoa .",0,0,1,0,0,0,1,0
rodízio de massa muito bom,0,0,1,0,0,0,0,0
asinha deliciosa ! ! !,0,0,1,0,0,0,0,0
lugar muito bonito excelent atendimento e uma comida super saborosa ... parabén,1,0,1,0,0,0,0,1
foi ótima experiência local agradável e ótima comida e excelent atendimento !,0,0,1,1,0,0,0,1
"petisco de alta qualidad , ambient familiar",1,0,1,0,0,0,0,0
"o fort do calçada alta é o bolinho de bacalhau , que é gostoso , ma muito caro .",0,0,1,0,0,0,1,0
vale muito a pena para quem quer experimentar um pouco da culinária amazonens com uma boa dose de requint .,0,0,1,0,0,0,0,0
"ótimo atendimento , sanduích saboroso e um excelent ambient com boa seleção de música .",1,0,1,0,0,0,0,1
@ prpvasconcelo so coisa linda,0,0,0,0,0,1,0,0
uma vasta opção de bebida e um preço bem acessível,0,1,0,0,0,0,1,0
lugar de super bom gosto .,0,0,1,0,0,0,0,0
"localização excelent ao lado de um posto e logo apó o shop ponta negra num complexo de restaurant , possui estacionamento .",0,0,0,0,1,0,0,0
"na cozinha a agitação tem nome : felip schaedler , o jovem chef que fez fama ao utilizar elemento inusitado na sua cozinha region e recentement fincou um pé na capit paulista , com uma ... filial .",0,0,0,0,0,0,0,1
faz uma releitura perfeita de prato tradicionai brasileiro para o amazonens .,0,0,1,0,0,0,0,0
"você pode montar seu almoço com entrada , prato princip e sobremesa .",0,0,0,0,0,1,0,0
"noit agradável , tratamento atencioso e rápido , garçom marco bem atencioso e amigável , valeu muito a pena .",0,0,0,0,0,0,0,1
filial do coco bambu excelent !,0,0,0,1,0,0,0,0
custo benefício bom .,0,0,0,0,0,0,1,0
atendimento e bom preço somatizado com a delícia da pizza,0,0,1,0,0,0,1,1
boa localização .,0,0,0,0,1,0,0,0
experiência boa .. ainda mai se for cedo,0,0,0,1,0,0,0,0
"atendimento excelent , todo foram muito prestativo e genti .",0,0,0,0,0,0,0,1
"ótimo lugar , boa comida , ambient super agradável .",1,0,1,1,0,0,0,0
a cada nova opção escolhida me surpreendia mai .,0,0,1,0,0,0,0,0
"excelent ambient , atendimento , e a comida é divina !",1,0,1,0,0,0,0,1
"não minha opinião não está entr as melhor churrascaria de manau , ma é um lugar legal .",0,0,0,1,0,0,0,0
"garçon atencioso e comida de boa qualidad , com estacionamento próprio .",0,0,1,0,1,0,0,1
"ótimo lugar , preço bom e tive uma experiência muito boa na primeira vez que fui .",0,0,0,1,0,0,1,0
ótima carn,0,0,1,0,0,0,0,0
que experiência maravilhosa com a gastronomia amazonens .,0,0,1,0,0,0,0,0
"ess restaurant me surpreendeu pela sua faixada um pouco apagada , quando entramo surpresa comida muito boa atendimento muito bom e o preço justo !",1,0,1,0,0,0,1,1
"se deseja conhec um ótimo ambient para saborear ótimo prato , o banzeiro deve fazer part do seu roteiro .",1,0,1,0,0,0,0,0
"atendimento perfeito , comida deliciosa e ótima companhia !",0,0,1,0,0,0,0,1
"bar pequeno , ma com boa promoçõ .",1,0,0,0,0,0,1,0
"acredito que fui no dia errado , poi demorei mai de 30 minuto pra ser atendido , e mai de uma hora pra chegar o almoço , mai enfim , ótimo lugar , ótimo atendimento mai muito demorado .",0,0,0,1,0,0,0,1
"bem localizado com estacionamento próprio , tem um ar de comida caseira .",0,0,1,0,1,0,0,0
"estacionar é um pouco trabalhoso , visto que fica em uma rua movimentada .",0,0,0,0,1,0,0,0
"ótima , comida de primeiro e preço justo .",0,0,1,0,0,0,1,0
"excelent lugar , fomo muito bem atendido pelo anderson ferreira ?",0,0,0,1,0,0,0,1
"preço 'alto ' porém os prato são bem servido , é possível dividir com mai pessoa tranquilament , portanto o preço compensa .",0,0,1,0,0,0,1,0
ess padrão vem sendo mantido desd sua abertura e nó somo client habituai .,0,0,0,1,0,0,0,0
"comida saborosa , bom atendimento e bom custo/benefício .",0,0,1,0,0,0,1,1
"bom restaurant , sem estacionamento , precisa subir escada , especialista em tambaqui e pirarucu , preço médio de r $ 110,00 prato para 2 , servem meia porção",0,0,1,1,1,0,0,0
"comida muito saborosa , bom atendimento e pizza deliciosa",0,0,1,0,0,0,0,1
"atendimento excelent , local pitoresco , comida saborosa , ótimo menu .",0,0,1,1,0,0,0,1
"lugar muito agradável com um bom atendimento , musica ambient e uma variedad de bebida , caldo , entrada e prato .",1,1,1,1,0,0,0,1
"comida maravilhosa , super desconto e bebida incrível .",0,1,1,0,0,0,1,0
"comida típica portuguê , cerveja super gelada .",0,1,1,0,0,0,0,0
